datetime,count,inches
May  5 2015  9:25PM, 15.84, 0.02
May  5 2015  9:10PM, 15.82, 0.15
May  5 2015  8:55PM, 15.67, 0.01
May  5 2015  8:40PM, 15.66, 0.05
May  5 2015  8:25PM, 15.61, 0.02
May  5 2015  8:10PM, 15.59, 0.11
May  5 2015  7:55PM, 15.48, 0.03
May  5 2015  7:40PM, 15.45, 0.02
Apr 27 2015  2:55AM, 15.43, 0.03
Apr 27 2015  2:40AM, 15.40, 0.02
Apr 27 2015  2:25AM, 15.38, 0.02
Apr 27 2015  2:10AM, 15.36, 0.12
Apr 27 2015  1:55AM, 15.24, 0.46
Apr 25 2015  6:25AM, 14.78, 0.01
Apr 25 2015  5:40AM, 14.77, 0.01
Apr 25 2015  5:10AM, 14.76, 0.01
Apr 25 2015  3:55AM, 14.75, 0.04
Apr 24 2015  8:25AM, 14.71, 0.01
Apr 24 2015  7:55AM, 14.70, 0.06
Apr 24 2015  7:40AM, 14.64, 0.04
Apr 24 2015  7:25AM, 14.60, 0.04
Apr 24 2015  7:10AM, 14.56, 0.06
Apr 24 2015  6:55AM, 14.50, 0.07
Apr 24 2015  6:40AM, 14.43, 0.04
Apr 24 2015  6:25AM, 14.39, 0.02
Apr 24 2015  6:10AM, 14.37, 0.01
Apr 24 2015  5:55AM, 14.36, 0.03
Apr 24 2015  5:40AM, 14.33, 0.01
Apr 24 2015  5:25AM, 14.32, 0.08
Apr 24 2015  4:40AM, 14.24, 0.01
Apr 24 2015  4:25AM, 14.23, 0.02
Apr 18 2015 10:55PM, 14.21, 0.01
Apr 18 2015 10:25PM, 14.20, 0.04
Apr 18 2015 10:10PM, 14.16, 0.12
Apr 18 2015  9:55PM, 14.04, 0.05
Apr 18 2015  9:40PM, 13.99, 0.85
Apr 17 2015  8:25PM, 13.14, 0.41
Apr 17 2015  8:10PM, 12.73, 0.01
Apr 17 2015  6:25PM, 12.72, 0.11
Apr 17 2015  6:10PM, 12.61, 0.32
Apr 17 2015  5:55PM, 12.29, 0.06
Apr 17 2015  5:40PM, 12.23, 0.03
Apr 17 2015  5:25PM, 12.20, 0.04
Apr 17 2015  5:10PM, 12.16, 0.03
Apr 17 2015  4:55PM, 12.13, 0.01
Apr 16 2015  5:10PM, 12.12, 0.01
Apr 13 2015  2:55AM, 12.11, 0.01
Apr 13 2015  1:55AM, 12.10, 0.02
Apr 13 2015  1:40AM, 12.08, 0.04
Apr 13 2015  1:25AM, 12.04, 0.02
Apr 11 2015  7:40PM, 12.02, 0.01
Apr 11 2015  5:40PM, 12.01, 0.02
Apr 11 2015  5:25PM, 11.99, 0.04
Apr 10 2015 12:10PM, 11.95, 0.01
Apr 10 2015 11:55AM, 11.94, 0.01
Apr 10 2015 11:40AM, 11.93, 0.01
Apr 10 2015 11:25AM, 11.92, 0.03
Apr 10 2015 11:10AM, 11.89, 0.02
Apr 10 2015 10:55AM, 11.87, 0.02
Apr 10 2015 10:40AM, 11.85, 0.01
Apr 10 2015 10:25AM, 11.84, 0.02
Apr 10 2015 10:10AM, 11.82, 0.01
Apr 10 2015  9:55AM, 11.81, 0.01
Apr 10 2015  9:25AM, 11.80, 0.01
Apr 10 2015  9:10AM, 11.79, 0.01
Apr  5 2015 10:40AM, 11.78, 0.01
Mar 26 2015  4:55AM, 11.77, 0.01
Mar 26 2015  4:40AM, 11.76, 0.02
Mar 26 2015  4:25AM, 11.74, 0.02
Mar 21 2015  6:40PM, 11.72, 0.01
Mar 21 2015  6:10PM, 11.71, 0.01
Mar 21 2015  2:40PM, 11.70, 0.01
Mar 21 2015  2:25PM, 11.69, 0.01
Mar 21 2015  2:10PM, 11.68, 0.01
Mar 21 2015  1:40PM, 11.67, 0.01
Mar 21 2015 12:40PM, 11.66, 0.01
Mar 21 2015 12:25PM, 11.65, 0.01
Mar 21 2015  8:25AM, 11.64, 0.01
Mar 21 2015  7:10AM, 11.63, 0.01
Mar 21 2015  6:55AM, 11.62, 0.01
Mar 21 2015  6:40AM, 11.61, 0.01
Mar 21 2015  6:25AM, 11.60, 0.03
Mar 21 2015  6:10AM, 11.57, 0.03
Mar 21 2015  5:55AM, 11.54, 0.03
Mar 21 2015  5:40AM, 11.51, 0.02
Mar 21 2015  5:25AM, 11.49, 0.02
Mar 21 2015  5:10AM, 11.47, 0.03
Mar 21 2015  4:55AM, 11.44, 0.01
Mar 21 2015  4:40AM, 11.43, 0.03
Mar 21 2015  4:25AM, 11.40, 0.02
Mar 21 2015  4:10AM, 11.38, 0.03
Mar 21 2015  3:55AM, 11.35, 0.04
Mar 21 2015  3:40AM, 11.31, 0.01
Mar 21 2015  2:55AM, 11.30, 0.02
Mar 21 2015  2:40AM, 11.28, 0.01
Mar 21 2015  1:25AM, 11.27, 0.01
Mar 21 2015 12:55AM, 11.26, 0.02
Mar 21 2015 12:40AM, 11.24, 0.02
Mar 21 2015 12:25AM, 11.22, 0.03
Mar 20 2015 11:55PM, 11.19, 0.02
Mar 20 2015 11:40PM, 11.17, 0.01
Mar 20 2015 11:25PM, 11.16, 0.02
Mar 20 2015 11:10PM, 11.14, 0.02
Mar 20 2015 10:25PM, 11.12, 0.01
Mar 20 2015  5:55PM, 11.11, 0.01
Mar 20 2015  5:40PM, 11.10, 0.01
Mar 20 2015  5:25PM, 11.09, 0.09
Mar 20 2015  5:10PM, 11.00, 0.07
Mar 20 2015  4:55PM, 10.93, 0.02
Mar 20 2015  4:40PM, 10.91, 0.01
Mar 20 2015  4:25PM, 10.90, 0.06
Mar 20 2015  4:10PM, 10.84, 0.01
Mar 20 2015  3:40PM, 10.83, 0.10
Mar 20 2015  3:25PM, 10.73, 0.08
Mar 18 2015  8:40AM, 10.65, 0.01
Mar 18 2015  8:25AM, 10.64, 0.01
Mar 18 2015  8:10AM, 10.63, 0.01
Mar 18 2015  7:55AM, 10.62, 0.01
Mar 18 2015  7:40AM, 10.61, 0.01
Mar 18 2015  7:25AM, 10.60, 0.01
Mar 18 2015  7:10AM, 10.59, 0.01
Mar 18 2015  6:55AM, 10.58, 0.02
Mar 18 2015  6:40AM, 10.56, 0.01
Mar 18 2015  6:25AM, 10.55, 0.01
Mar 18 2015  6:10AM, 10.54, 0.01
Mar 18 2015  5:40AM, 10.53, 0.01
Mar 18 2015  4:55AM, 10.52, 0.01
Mar 12 2015  5:55AM, 10.51, 0.01
Mar 11 2015 10:55AM, 10.50, 0.01
Mar  9 2015  3:25PM, 10.49, 0.01
Mar  9 2015  3:10PM, 10.48, 0.03
Mar  9 2015  2:25PM, 10.45, 0.02
Mar  9 2015  2:10PM, 10.43, 0.02
Mar  9 2015  1:55PM, 10.41, 0.02
Mar  9 2015  1:40PM, 10.39, 0.03
Mar  9 2015  1:25PM, 10.36, 0.02
Mar  9 2015  1:10PM, 10.34, 0.05
Mar  9 2015 12:55PM, 10.29, 0.05
Mar  9 2015 12:40PM, 10.24, 0.03
Mar  9 2015 12:25PM, 10.21, 0.01
Mar  9 2015 12:10PM, 10.20, 0.02
Mar  9 2015 11:55AM, 10.18, 0.03
Mar  9 2015 11:40AM, 10.15, 0.05
Mar  9 2015 11:25AM, 10.10, 0.07
Mar  9 2015 11:10AM, 10.03, 0.03
Mar  9 2015 10:55AM, 10.00, 0.05
Mar  9 2015 10:25AM, 9.95, 0.02
Mar  9 2015 10:10AM, 9.93, 0.04
Mar  9 2015  9:55AM, 9.89, 0.06
Mar  9 2015  9:40AM, 9.83, 0.06
Mar  9 2015  9:25AM, 9.77, 0.06
Mar  9 2015  8:55AM, 9.71, 0.02
Mar  9 2015  8:40AM, 9.69, 0.05
Mar  9 2015  8:25AM, 9.64, 0.03
Mar  9 2015  8:10AM, 9.61, 0.07
Mar  9 2015  7:55AM, 9.54, 0.05
Mar  9 2015  7:40AM, 9.49, 0.05
Mar  9 2015  7:25AM, 9.44, 0.04
Mar  9 2015  7:10AM, 9.40, 0.05
Mar  9 2015  6:55AM, 9.35, 0.07
Mar  9 2015  6:25AM, 9.28, 0.10
Mar  9 2015  6:10AM, 9.18, 0.13
Mar  9 2015  5:55AM, 9.05, 0.10
Mar  9 2015  5:40AM, 8.95, 0.03
Mar  9 2015  5:25AM, 8.92, 0.04
Mar  9 2015  5:10AM, 8.88, 0.03
Mar  9 2015  4:55AM, 8.85, 0.03
Mar  9 2015  4:40AM, 8.82, 0.03
Mar  9 2015  4:25AM, 8.79, 0.03
Mar  9 2015  4:10AM, 8.76, 0.03
Mar  9 2015  3:40AM, 8.73, 0.02
Mar  9 2015  3:25AM, 8.71, 0.01
Mar  9 2015  3:10AM, 8.70, 0.01
Mar  9 2015  2:40AM, 8.69, 0.01
Mar  9 2015  2:25AM, 8.68, 0.01
Mar  9 2015  1:55AM, 8.67, 0.04
Mar  9 2015  1:40AM, 8.63, 0.04
Mar  9 2015  1:25AM, 8.59, 0.06
Mar  9 2015  1:10AM, 8.53, 0.04
Mar  9 2015 12:55AM, 8.49, 0.08
Mar  9 2015 12:40AM, 8.41, 0.07
Mar  9 2015 12:25AM, 8.34, 0.09
Mar  9 2015 12:10AM, 8.25, 0.04
Mar  8 2015 11:55PM, 8.21, 0.02
Mar  8 2015 11:40PM, 8.19, 0.01
Mar  8 2015 11:25PM, 8.18, 0.02
Mar  8 2015 10:40PM, 8.16, 0.01
Mar  8 2015  8:55PM, 8.15, 0.01
Mar  8 2015  8:25PM, 8.14, 0.01
Mar  8 2015  6:40PM, 8.13, 0.01
Mar  8 2015  2:40PM, 8.12, 0.01
Mar  8 2015  2:25PM, 8.11, 0.01
Mar  8 2015  2:10PM, 8.10, 0.02
Mar  8 2015  8:25AM, 8.08, 0.01
Mar  8 2015  8:10AM, 8.07, 0.01
Mar  8 2015  7:55AM, 8.06, 0.05
Mar  8 2015  7:40AM, 8.01, 0.04
Mar  8 2015  7:25AM, 7.97, 0.01
Mar  8 2015  7:10AM, 7.96, 0.01
Mar  8 2015  6:55AM, 7.95, 0.02
Mar  8 2015  6:40AM, 7.93, 0.01
Mar  5 2015  1:25AM, 7.92, 0.01
Mar  5 2015 12:40AM, 7.91, 0.01
Mar  5 2015 12:10AM, 7.90, 0.13
Mar  4 2015 11:55PM, 7.77, 0.01
Mar  4 2015 11:25PM, 7.76, 0.01
Mar  4 2015  6:25PM, 7.75, 0.01
Mar  4 2015  1:40PM, 7.74, 0.01
Mar  4 2015  1:25PM, 7.73, 0.01
Mar  4 2015 12:55PM, 7.72, 0.01
Mar  4 2015 11:10AM, 7.71, 0.01
Mar  4 2015  8:25AM, 7.70, 0.01
Mar  3 2015 11:10AM, 7.69, 0.01
Mar  3 2015  6:10AM, 7.68, 0.01
Mar  2 2015  5:10AM, 7.67, 0.01
Mar  2 2015  2:40AM, 7.66, 0.01
Mar  1 2015  7:55PM, 7.65, 0.01
Mar  1 2015  7:40PM, 7.64, 0.01
Mar  1 2015  7:10PM, 7.63, 0.01
Mar  1 2015  4:40AM, 7.62, 0.01
Mar  1 2015  4:25AM, 7.61, 0.03
Mar  1 2015  3:25AM, 7.58, 0.01
Mar  1 2015  1:55AM, 7.57, 0.02
Mar  1 2015 12:10AM, 7.55, 0.01
Feb 28 2015 11:40PM, 7.54, 0.02
Feb 28 2015 11:25PM, 7.52, 0.02
Feb 28 2015  6:40PM, 7.50, 0.01
Feb 28 2015  4:40PM, 7.49, 0.01
Feb 28 2015 10:25AM, 7.48, 0.01
Feb 28 2015  9:25AM, 7.47, 0.01
Feb 28 2015  8:40AM, 7.46, 0.01
Feb 28 2015  7:10AM, 7.45, 0.01
Feb 25 2015  2:40AM, 7.44, 0.01
Feb 23 2015  4:10AM, 7.43, 0.01
Feb 16 2015  9:25AM, 7.42, 0.01
Feb 16 2015  7:40AM, 7.41, 0.01
Feb 16 2015  6:55AM, 7.40, 0.01
Feb 16 2015  6:40AM, 7.39, 0.02
Feb 16 2015  6:25AM, 7.37, 0.02
Feb  4 2015  7:25AM, 7.35, 0.01
Feb  4 2015  7:10AM, 7.34, 0.01
Feb  4 2015  6:55AM, 7.33, 0.02
Feb  4 2015  5:25AM, 7.31, 0.01
Feb  4 2015  4:40AM, 7.30, 0.02
Feb  3 2015  3:55PM, 7.28, 0.01
Feb  3 2015  3:25PM, 7.27, 0.01
Feb  3 2015  3:10PM, 7.26, 0.03
Feb  3 2015  2:55PM, 7.23, 0.01
Feb  3 2015  2:40PM, 7.22, 0.02
Feb  3 2015  2:25PM, 7.20, 0.03
Feb  3 2015  2:10PM, 7.17, 0.02
Feb  3 2015  1:55PM, 7.15, 0.02
Feb  3 2015  1:40PM, 7.13, 0.02
Feb  3 2015  1:25PM, 7.11, 0.01
Feb  3 2015  1:10PM, 7.10, 0.01
Feb  3 2015 12:55PM, 7.09, 0.01
Feb  3 2015 12:25PM, 7.08, 0.01
Jan 31 2015  7:25PM, 7.07, 0.01
Jan 31 2015  7:10PM, 7.06, 0.01
Jan 31 2015  6:40PM, 7.05, 0.03
Jan 31 2015  6:25PM, 7.02, 0.04
Jan 31 2015  6:10PM, 6.98, 0.03
Jan 31 2015  5:55PM, 6.95, 0.01
Jan 31 2015  5:10PM, 6.94, 0.01
Jan 31 2015  4:55PM, 6.93, 0.01
Jan 31 2015  4:25PM, 6.92, 0.02
Jan 31 2015  4:10PM, 6.90, 0.03
Jan 31 2015  3:55PM, 6.87, 0.01
Jan 31 2015  3:10PM, 6.86, 0.01
Jan 31 2015  2:40PM, 6.85, 0.01
Jan 31 2015  2:25PM, 6.84, 0.02
Jan 31 2015  2:10PM, 6.82, 0.02
Jan 31 2015  1:55PM, 6.80, 0.01
Jan 31 2015 12:10PM, 6.79, 0.01
Jan 29 2015  9:55AM, 6.78, 0.01
Jan 23 2015  1:25PM, 6.77, 0.01
Jan 23 2015  1:10PM, 6.76, 0.01
Jan 23 2015 12:55PM, 6.75, 0.01
Jan 23 2015 12:40PM, 6.74, 0.01
Jan 23 2015 12:25PM, 6.73, 0.02
Jan 23 2015 12:10PM, 6.71, 0.02
Jan 23 2015 11:40AM, 6.69, 0.01
Jan 23 2015 11:25AM, 6.68, 0.02
Jan 23 2015 11:10AM, 6.66, 0.01
Jan 23 2015 10:55AM, 6.65, 0.05
Jan 23 2015 10:25AM, 6.60, 0.03
Jan 23 2015 10:10AM, 6.57, 0.04
Jan 23 2015  9:55AM, 6.53, 0.02
Jan 23 2015  9:40AM, 6.51, 0.02
Jan 23 2015  9:25AM, 6.49, 0.02
Jan 23 2015  9:10AM, 6.47, 0.03
Jan 23 2015  8:55AM, 6.44, 0.03
Jan 23 2015  8:40AM, 6.41, 0.03
Jan 23 2015  8:25AM, 6.38, 0.03
Jan 23 2015  8:10AM, 6.35, 0.02
Jan 23 2015  7:40AM, 6.33, 0.01
Jan 23 2015  7:25AM, 6.32, 0.01
Jan 23 2015  6:55AM, 6.31, 0.01
Jan 23 2015  6:25AM, 6.30, 0.01
Jan 23 2015  5:25AM, 6.29, 0.01
Jan 23 2015  5:10AM, 6.28, 0.01
Jan 23 2015  4:55AM, 6.27, 0.01
Jan 23 2015  4:40AM, 6.26, 0.01
Jan 23 2015  4:25AM, 6.25, 0.01
Jan 22 2015  3:40PM, 6.24, 0.01
Jan 22 2015  3:25PM, 6.23, 0.03
Jan 22 2015  3:10PM, 6.20, 0.03
Jan 22 2015  2:55PM, 6.17, 0.04
Jan 22 2015  2:40PM, 6.13, 0.02
Jan 22 2015  1:55PM, 6.11, 0.01
Jan 22 2015  1:40PM, 6.10, 0.01
Jan 22 2015  1:10PM, 6.09, 0.02
Jan 22 2015 12:40PM, 6.07, 0.01
Jan 22 2015 12:25PM, 6.06, 0.03
Jan 22 2015 12:10PM, 6.03, 0.04
Jan 22 2015 11:55AM, 5.99, 0.02
Jan 22 2015 11:25AM, 5.97, 0.03
Jan 22 2015 11:10AM, 5.94, 0.04
Jan 22 2015 10:55AM, 5.90, 0.05
Jan 22 2015 10:40AM, 5.85, 0.04
Jan 22 2015 10:25AM, 5.81, 0.04
Jan 22 2015 10:10AM, 5.77, 0.03
Jan 22 2015  9:55AM, 5.74, 0.04
Jan 22 2015  9:40AM, 5.70, 0.04
Jan 22 2015  9:25AM, 5.66, 0.04
Jan 22 2015  9:10AM, 5.62, 0.05
Jan 22 2015  8:55AM, 5.57, 0.07
Jan 22 2015  8:40AM, 5.50, 0.05
Jan 22 2015  8:25AM, 5.45, 0.14
Jan 22 2015  8:10AM, 5.31, 0.10
Jan 22 2015  7:55AM, 5.21, 0.08
Jan 22 2015  7:40AM, 5.13, 0.21
Jan 22 2015  7:25AM, 4.92, 0.17
Jan 22 2015  7:10AM, 4.75, 0.21
Jan 22 2015  6:55AM, 4.54, 0.08
Jan 22 2015  6:40AM, 4.46, 0.05
Jan 22 2015  6:25AM, 4.41, 0.04
Jan 22 2015  6:10AM, 4.37, 0.12
Jan 22 2015  5:55AM, 4.25, 0.13
Jan 22 2015  5:40AM, 4.12, 0.02
Jan 22 2015  5:25AM, 4.10, 0.02
Jan 22 2015  4:55AM, 4.08, 0.01
Jan 22 2015  4:10AM, 4.07, 0.02
Jan 22 2015  3:55AM, 4.05, 0.02
Jan 22 2015  3:40AM, 4.03, 0.03
Jan 22 2015  3:25AM, 4.00, 0.01
Jan 22 2015  2:55AM, 3.99, 0.01
Jan 22 2015  2:40AM, 3.98, 0.02
Jan 22 2015  2:25AM, 3.96, 0.04
Jan 22 2015  2:10AM, 3.92, 0.04
Jan 22 2015  1:55AM, 3.88, 0.12
Jan 22 2015  1:40AM, 3.76, 0.10
Jan 22 2015  1:25AM, 3.66, 0.10
Jan 22 2015  1:10AM, 3.56, 0.01
Jan 22 2015 12:55AM, 3.55, 0.01
Jan 22 2015 12:40AM, 3.54, 0.06
Jan 22 2015 12:25AM, 3.48, 0.02
Jan 21 2015 11:55PM, 3.46, 0.01
Jan 21 2015 11:25PM, 3.45, 0.01
Jan 21 2015 10:55PM, 3.44, 0.01
Jan 21 2015  7:55PM, 3.43, 0.01
Jan 21 2015  7:40PM, 3.42, 0.02
Jan 21 2015  7:25PM, 3.40, 0.07
Jan 21 2015  6:55PM, 3.33, 0.01
Jan 21 2015  6:10PM, 3.32, 0.01
Jan 21 2015  5:10PM, 3.31, 0.01
Jan 21 2015  4:55PM, 3.30, 0.02
Jan 21 2015  4:40PM, 3.28, 0.01
Jan 21 2015  4:25PM, 3.27, 0.01
Jan 14 2015  4:25PM, 3.26, 0.01
Jan 11 2015  5:40AM, 3.25, 0.01
Jan 11 2015  3:40AM, 3.24, 0.01
Jan 11 2015  1:25AM, 3.23, 0.01
Jan 11 2015  1:10AM, 3.22, 0.06
Jan 11 2015 12:55AM, 3.16, 0.09
Jan 11 2015 12:40AM, 3.07, 0.01
Jan 10 2015 11:25PM, 3.06, 0.09
Jan 10 2015 10:55PM, 2.97, 0.03
Jan 10 2015 10:25PM, 2.94, 0.01
Jan 10 2015  9:25PM, 2.93, 0.01
Jan 10 2015  8:55PM, 2.92, 0.01
Jan 10 2015  8:40PM, 2.91, 0.01
Jan 10 2015  2:40PM, 2.90, 0.01
Jan 10 2015  2:10PM, 2.89, 0.01
Jan 10 2015  1:55PM, 2.88, 0.02
Jan 10 2015 11:40AM, 2.86, 0.01
Jan 10 2015 11:25AM, 2.85, 0.02
Jan 10 2015 11:10AM, 2.83, 0.02
Jan 10 2015 10:55AM, 2.81, 0.01
Jan 10 2015 10:40AM, 2.80, 0.01
Jan 10 2015 10:10AM, 2.79, 0.01
Jan 10 2015  9:55AM, 2.78, 0.02
Jan 10 2015  9:40AM, 2.76, 0.01
Jan 10 2015  5:25AM, 2.75, 0.01
Jan 10 2015  4:40AM, 2.74, 0.02
Jan  3 2015  4:40AM, 2.72, 0.01
Jan  3 2015  2:55AM, 2.71, 0.03
Jan  3 2015  2:40AM, 2.68, 0.08
Jan  3 2015  2:25AM, 2.60, 0.05
Jan  3 2015  2:10AM, 2.55, 0.09
Jan  3 2015  1:55AM, 2.46, 0.02
Jan  3 2015  1:40AM, 2.44, 0.02
Jan  3 2015  1:25AM, 2.42, 0.10
Jan  3 2015  1:10AM, 2.32, 0.09
Jan  3 2015 12:55AM, 2.23, 0.03
Jan  3 2015 12:40AM, 2.20, 0.15
Jan  3 2015 12:25AM, 2.05, 0.20
Jan  3 2015 12:10AM, 1.85, 0.07
Jan  2 2015 11:55PM, 1.78, 0.01
Jan  2 2015 11:40PM, 1.77, 0.01
Jan  2 2015 11:25PM, 1.76, 0.02
Jan  2 2015 10:40PM, 1.74, 0.01
Jan  2 2015  9:55PM, 1.73, 0.01
Jan  2 2015  8:55PM, 1.72, 0.01
Jan  2 2015  5:55PM, 1.71, 0.01
Jan  2 2015  4:25PM, 1.70, 0.01
Jan  2 2015  7:55AM, 1.69, 0.01
Jan  2 2015  5:10AM, 1.68, 0.01
Jan  2 2015  3:25AM, 1.67, 0.01
Jan  2 2015  2:10AM, 1.66, 0.01
Jan  1 2015 10:40PM, 1.65, 0.01
Jan  1 2015  9:10PM, 1.64, 0.01
Jan  1 2015  6:40PM, 1.63, 0.01
Jan  1 2015  2:55PM, 1.62, 0.01
Jan  1 2015  2:10PM, 1.61, 0.01
Jan  1 2015  1:55PM, 1.60, 0.01
Jan  1 2015  1:25PM, 1.59, 0.01
Jan  1 2015 11:10AM, 1.58, 0.01
Jan  1 2015  9:10AM, 1.57, 0.01
Jan  1 2015  7:55AM, 1.56, 0.01
Jan  1 2015  7:10AM, 1.55, 0.01
Jan  1 2015  6:40AM, 1.54, 0.01
Jan  1 2015  6:25AM, 1.53, 0.04
Jan  1 2015  6:10AM, 1.49, 0.03
Jan  1 2015  5:55AM, 1.46, 0.06
Jan  1 2015  5:40AM, 1.40, 0.05
Jan  1 2015  5:25AM, 1.35, 0.05
Jan  1 2015  5:10AM, 1.30, 0.05
Jan  1 2015  4:55AM, 1.25, 0.07
Jan  1 2015  4:40AM, 1.18, 0.01
Dec 29 2014  9:40AM, 1.17, 0.01
Dec 28 2014  9:40AM, 1.16, 0.01
Dec 28 2014  9:25AM, 1.15, 0.01
Dec 28 2014  9:10AM, 1.14, 0.01
Dec 28 2014  8:55AM, 1.13, 0.01
Dec 28 2014  8:40AM, 1.12, 0.03
Dec 28 2014  8:25AM, 1.09, 0.04
Dec 28 2014  8:10AM, 1.05, 0.02
Dec 28 2014  7:55AM, 1.03, 0.02
Dec 28 2014  7:40AM, 1.01, 0.01
Dec 28 2014  7:25AM, 1.00, 0.02
Dec 28 2014  6:55AM, 0.98, 0.01
Dec 28 2014  6:10AM, 0.97, 0.01
Dec 28 2014  5:25AM, 0.96, 0.01
Dec 27 2014 11:40AM, 0.95, 0.01
Dec 27 2014 10:25AM, 0.94, 0.01
Dec 27 2014  9:25AM, 0.93, 0.01
Dec 19 2014  6:55AM, 0.92, 0.01
Dec 19 2014  6:25AM, 0.91, 0.05
Dec 19 2014  6:10AM, 0.86, 0.03
Dec 19 2014  3:55AM, 0.83, 0.01
Dec 19 2014  3:40AM, 0.82, 0.04
Dec 19 2014  3:25AM, 0.78, 0.08
Dec 19 2014  3:10AM, 0.70, 0.32
Dec 19 2014  2:55AM, 0.38, 0.07
Dec 19 2014  2:40AM, 0.31, 0.01
Dec 19 2014  2:25AM, 0.30, 0.01
Dec 19 2014  2:10AM, 0.29, 0.06
Dec 19 2014  1:40AM, 0.23, 0.01
Dec 19 2014 12:55AM, 0.22, 0.01
Dec 19 2014 12:41AM, 0.21, 0.13
Dec 19 2014 12:25AM, 0.08, 0.01
Dec 19 2014 12:10AM, 0.07, 0.03
Dec 18 2014 11:55PM, 0.04, 0.04
Dec 17 2014  2:55PM, 0.13, 0.01
Dec 17 2014  2:25PM, 0.12, 0.11
Dec 17 2014  2:10PM, 0.01, 0.01
Dec 14 2014  7:25PM, 5.20, 0.01
Dec 11 2014  5:55AM, 5.19, 0.01
Dec 11 2014  2:25AM, 5.18, 0.01
Dec 10 2014  7:40PM, 5.17, 0.01
Dec 10 2014  6:55PM, 5.16, 0.04
Dec 10 2014  6:25PM, 5.12, 0.02
Dec 10 2014  6:10PM, 5.10, 0.02
Dec  5 2014  2:10AM, 5.08, 0.01
Dec  4 2014 11:40PM, 5.07, 0.01
Dec  4 2014 10:55PM, 5.06, 0.01
Dec  4 2014  9:55PM, 5.05, 0.01
Dec  4 2014  9:40PM, 5.04, 0.01
Dec  4 2014  8:55PM, 5.03, 0.02
Dec  4 2014  8:40PM, 5.01, 0.01
Dec  4 2014  1:10PM, 5.00, 0.01
Nov 22 2014 10:40PM, 4.99, 0.04
Nov 22 2014 10:25PM, 4.95, 0.08
Nov 22 2014 10:10PM, 4.87, 0.09
Nov 22 2014  9:55PM, 4.78, 0.04
Nov 22 2014  9:40PM, 4.74, 0.07
Nov 22 2014  9:25PM, 4.67, 0.14
Nov 22 2014  9:10PM, 4.53, 0.06
Nov 22 2014  8:55PM, 4.47, 0.27
Nov 22 2014  8:40PM, 4.20, 0.31
Nov 22 2014  8:25PM, 3.89, 0.10
Nov 22 2014  8:10PM, 3.79, 0.31
Nov 22 2014  7:55PM, 3.48, 0.29
Nov 22 2014  7:40PM, 3.19, 0.01
Nov 22 2014  6:40PM, 3.18, 0.01
Nov 22 2014  5:10PM, 3.17, 0.01
Nov 22 2014  4:55PM, 3.16, 0.02
Nov 22 2014  3:55PM, 3.14, 0.01
Nov 22 2014  3:41PM, 3.13, 0.12
Nov 22 2014  3:25PM, 3.01, 0.36
Nov 22 2014  3:10PM, 2.65, 0.35
Nov 22 2014  2:56PM, 2.30, 0.03
Nov 22 2014  2:40PM, 2.27, 0.02
Nov 22 2014  2:26PM, 2.25, 0.42
Nov 22 2014  2:10PM, 1.83, 0.51
Nov 22 2014  1:55PM, 1.32, 0.51
Nov 22 2014  1:40PM, 0.81, 0.07
Nov 22 2014  1:25PM, 0.74, 0.06
Nov 22 2014  1:10PM, 0.68, 0.10
Nov 22 2014 12:55PM, 0.58, 0.07
Nov 22 2014 12:40PM, 0.51, 0.11
Nov 22 2014 12:25PM, 0.40, 0.02
Nov 22 2014  9:10AM, 0.38, 0.06
Nov 22 2014  8:55AM, 0.32, 0.08
Nov 22 2014  8:40AM, 0.24, 0.02
Nov 22 2014  8:25AM, 0.22, 0.01
Nov 21 2014  6:55PM, 0.21, 0.01
Nov 21 2014  5:25PM, 0.20, 0.01
Nov 21 2014  5:10PM, 0.19, 0.01
Nov 21 2014  4:55PM, 0.18, 0.01
Nov 21 2014  4:40PM, 0.17, 0.04
Nov 21 2014  4:25PM, 0.13, 0.01
Nov 21 2014  4:10PM, 0.12, 0.01
Nov 21 2014  3:40PM, 0.11, 0.01
Nov 20 2014  7:25PM, 0.10, 0.01
Nov 20 2014  7:10PM, 0.09, 0.06
Nov 20 2014  6:40PM, 0.03, 0.03
Nov 16 2014  5:40AM, 4.40, 0.01
Nov 15 2014  6:10PM, 4.39, 0.01
Nov 15 2014  3:40PM, 4.38, 0.01
Nov  6 2014  2:25AM, 4.37, 0.01
Nov  6 2014  2:10AM, 4.36, 0.01
Nov  6 2014  1:26AM, 4.35, 0.01
Nov  5 2014 11:40PM, 4.34, 0.01
Nov  5 2014 11:25PM, 4.33, 0.05
Nov  5 2014 11:10PM, 4.28, 0.03
Nov  5 2014 10:56PM, 4.25, 0.05
Nov  5 2014 10:40PM, 4.20, 0.04
Nov  5 2014 10:26PM, 4.16, 0.01
Nov  5 2014 10:10PM, 4.15, 0.01
Nov  5 2014  9:55PM, 4.14, 0.02
Nov  5 2014  9:40PM, 4.12, 0.02
Nov  5 2014  9:25PM, 4.10, 0.02
Nov  5 2014  9:10PM, 4.08, 0.01
Nov  5 2014  8:56PM, 4.07, 0.01
Nov  5 2014  8:40PM, 4.06, 0.03
Nov  5 2014  8:25PM, 4.03, 0.02
Nov  5 2014  7:55PM, 4.01, 0.01
Nov  5 2014  7:40PM, 4.00, 0.01
